actor_type,sumo_id,velocity,travelled_distance,throttle,steer,brake,acceleration,acc_x,acc_y,loc_x,loc_y,heading,time_step
vehicle.mercedes.coupe_2020,vehicle0,4.170755863189697,1.5765297226988702,1.0,0.0,0.0,7.334232689813869,7.334232330322266,0.002296342747285962,-425.5392150878906,30.400131225585938,0.008534845896065235,0.023000000044703484
vehicle.audi.a2,vehicle1,1.21517813205719,0.7619339228851002,0.6000000238418579,0.0,0.0,5.755901466348942,5.755901336669922,-0.0012218180345371366,-426.3065490722656,26.89999771118164,4.6788263716734946e-05,0.023000000044703484
vehicle.tesla.model3,vehicle2,5.514214038848877,2.4924351897701658,1.0,0.0,0.0,6.7298102383660225,6.7298102378845215,-8.050356700550765e-05,-445.30126953125,37.40000534057617,-0.00030517575214616954,0.023000000044703484
vehicle.audi.etron,vehicle3,4.769107341766357,3.45723862852073,1.0,0.0,0.0,6.837129663911254,-6.835730075836182,-0.1383342742919922,-299.2507629394531,5.401752948760986,179.9927215576172,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,4.525388717651367,3.562706296782208,1.0,0.0,0.0,10.20706322050043,-10.20557975769043,-0.17401550710201263,-316.65618896484375,12.7039794921875,179.99989318847656,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,3.7421441078186035,3.6051848292982807,1.0,0.0,0.0,10.548162503432536,-10.542993545532227,-0.33018070459365845,-348.23004150390625,16.10648536682129,-179.8071746826172,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.244741290807724,3.106802267845498,0.0,0.0,0.0,0.0063569909693880974,-0.0062513407319784164,0.00115415477193892,-384.4996337890625,-8.498910903930664,89.99961853027344,0.023000000044703484
vehicle.audi.tt,vehicle7,0.20970508456230164,3.092432582566303,0.0,0.0,0.0,0.005068288115949458,-0.0050355191342532635,0.0005754054873250425,-380.6998291015625,-7.399540424346924,89.99983978271484,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,4.338284969329834,1.6763102771873928,1.0,0.0,0.0,7.284309798013515,7.284309387207031,0.002446402097120881,-425.44073486328125,30.400148391723633,0.009015250019729137,0.023000000044703484
vehicle.audi.a2,vehicle1,1.318838119506836,0.7922671996927141,0.6000000238418579,0.0,0.0,4.50708019667092,4.507080078125,-0.00103372719604522,-426.27655029296875,26.899993896484375,5.788713679066859e-05,0.023000000044703484
vehicle.tesla.model3,vehicle2,5.672978401184082,2.6229136932510015,1.0,0.0,0.0,6.903254509803238,6.903254508972168,-0.00010711759387049824,-445.17205810546875,37.40000534057617,-0.00033569333027116954,0.023000000044703484
vehicle.audi.etron,vehicle3,4.918360710144043,3.570360925073911,1.0,0.0,0.0,6.639603174276411,-6.638858318328857,-0.09945119917392731,-299.3630065917969,5.401886463165283,179.99266052246094,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,4.743550777435303,3.6718079648752733,1.0,0.0,0.0,9.698206782669935,-9.697250366210938,-0.13619887828826904,-316.76324462890625,12.704121589660645,179.999755859375,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,3.979151487350464,3.6967053136852233,1.0,0.0,0.0,10.393309692002287,-10.390405654907227,-0.2456759661436081,-348.3195495605469,16.10662078857422,-179.79815673828125,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.21824760735034943,3.1118219628243122,0.0,0.0,0.0,0.005077618814815453,0.00507400743663311,0.0001914715685416013,-384.4996643066406,-8.499032974243164,89.99974060058594,0.023000000044703484
vehicle.audi.tt,vehicle7,0.18929603695869446,3.096786391424815,0.0,0.0,0.0,0.0056822059893275444,0.005681047216057777,-0.00011474944039946422,-380.6998291015625,-7.399587631225586,89.9998779296875,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,4.504923343658447,1.7799235142929228,1.0,0.0,0.0,7.245458113321891,7.245457649230957,0.0025932802818715572,-425.3384704589844,30.400163650512695,0.009506311267614365,0.023000000044703484
vehicle.audi.a2,vehicle1,1.4021015167236328,0.8245155346400365,0.6000000238418579,0.0,0.0,3.6201010738083443,3.620100975036621,-0.000845651957206428,-426.24462890625,26.899993896484375,4.855525912716985e-05,0.023000000044703484
vehicle.tesla.model3,vehicle2,5.76141881942749,2.7554263263553893,1.0,0.0,0.0,3.8455050009612455,3.8455049991607666,-0.00011767540127038956,-445.0400695800781,37.40000534057617,-0.000335693359375,0.023000000044703484
vehicle.audi.etron,vehicle3,5.066558361053467,3.6868917676046333,1.0,0.0,0.0,6.538613537295926,-6.538266658782959,-0.06735049188137054,-299.4786071777344,5.401986122131348,179.9927215576172,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,4.951881408691406,3.785701237496542,1.0,0.0,0.0,9.253626411476827,-9.253066062927246,-0.10183417052030563,-316.8751525878906,12.704230308532715,179.99964904785156,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,4.214443683624268,3.7936375185969817,1.0,0.0,0.0,10.283990638719947,-10.282454490661621,-0.17774449288845062,-348.41461181640625,16.106632232666016,-179.7896728515625,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.1914164125919342,3.1162245403224835,0.0,0.0,0.0,0.011175702481875906,0.011167842894792557,-0.00041905971011146903,-384.4997253417969,-8.499155044555664,89.99980926513672,0.023000000044703484
vehicle.audi.tt,vehicle7,0.1689174473285675,3.1006714927209234,0.0,0.0,0.0,0.011288183613944828,0.011276736855506897,-0.0005082275019958615,-380.6998596191406,-7.399633407592773,89.99990844726562,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,4.670857906341553,1.8873532463475822,1.0,0.0,0.0,7.214753673455187,7.214753150939941,0.002745839999988675,-425.2323303222656,30.400177001953125,0.010008681565523148,0.023000000044703484
vehicle.audi.a2,vehicle1,1.4704453945159912,0.8583357787796383,0.6000000238418579,0.0,0.0,2.971384941878713,2.9713847637176514,-0.0010289655765518546,-426.21124267578125,26.899986267089844,0.000597521080635488,0.023000000044703484
vehicle.tesla.model3,vehicle2,5.871109962463379,2.890461855754506,1.0,0.0,0.0,4.769345760721995,4.769345760345459,-5.9930480347247794e-05,-444.9060363769531,37.40000534057617,-0.00036621096660383046,0.023000000044703484
vehicle.audi.etron,vehicle3,5.208946228027344,3.8066975310821203,1.0,0.0,0.0,6.2982438842451645,-6.298023700714111,-0.05266394093632698,-299.5975646972656,5.4020490646362305,179.9928436279297,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,5.154860019683838,3.9042630181797104,1.0,0.0,0.0,8.952554118293808,-8.952181816101074,-0.0816454067826271,-316.99176025390625,12.704319953918457,179.999755859375,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,4.448487758636475,3.8959527372444835,1.0,0.0,0.0,10.206520874762656,-10.205641746520996,-0.1339586079120636,-348.5151062011719,16.106536865234375,-179.7819366455078,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.1652946174144745,3.1200263165304056,0.0,0.0,0.0,0.014023196965223368,0.014001726172864437,-0.0007757043931633234,-384.499755859375,-8.499271392822266,89.9998550415039,0.023000000044703484
vehicle.audi.tt,vehicle7,0.14932283759117126,3.1041059179921957,0.0,0.0,0.0,0.013841620451690581,0.013823488727211952,-0.0007082486408762634,-380.6999206542969,-7.39967679977417,89.99994659423828,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,4.836231231689453,1.998586564892636,1.0,0.0,0.0,7.190269578572259,7.1902689933776855,0.0029009331483393908,-425.1224060058594,30.40019989013672,0.010522780008614063,0.023000000044703484
vehicle.audi.a2,vehicle1,1.505730152130127,0.8929675723459426,0.6000000238418579,0.0,0.0,1.5340554536601312,1.5340524911880493,0.0030148273799568415,-426.1768798828125,26.90000343322754,-0.0015563963679596782,0.023000000044703484
vehicle.tesla.model3,vehicle2,5.9681901931762695,3.027730230464359,1.0,0.0,0.0,4.220983028646382,4.220983028411865,-4.449469270184636e-05,-444.76953125,37.40000534057617,-0.0003662109375,0.023000000044703484
vehicle.audi.etron,vehicle3,5.351938724517822,3.9297921219852805,1.0,0.0,0.0,6.292848515601627,-6.292840480804443,-0.01005601603537798,-299.7197570800781,5.4020609855651855,179.9932861328125,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,5.346952438354492,4.027242924500891,1.0,0.0,0.0,8.50794386453183,-8.507769584655762,-0.05445637181401253,-317.11285400390625,12.70436954498291,179.99986267089844,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,4.679436683654785,4.003579781177731,1.0,0.0,0.0,10.057130214909613,-10.056557655334473,-0.10731395334005356,-348.6209716796875,16.106346130371094,-179.77578735351562,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.14061464369297028,3.1232604533416297,0.0,0.0,0.0,0.014870827362503615,0.014840037561953068,-0.0009564473875798285,-384.4997863769531,-8.49937915802002,89.99991607666016,0.023000000044703484
vehicle.audi.tt,vehicle7,0.13097399473190308,3.1071183198768844,0.0,0.0,0.0,0.01461101980523687,0.014589542523026466,-0.0007919272175058722,-380.699951171875,-7.399717330932617,89.99994659423828,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.001151084899902,2.113613040068903,1.0,0.0,0.0,7.170511898703241,7.170511245727539,0.0030601208563894033,-425.0086364746094,30.40022087097168,0.011049000546336174,0.023000000044703484
vehicle.audi.a2,vehicle1,1.5311517715454102,0.9281840631599348,0.6000000238418579,0.0,0.0,1.1052611148596077,1.1052411794662476,-0.0066383155062794685,-426.14202880859375,26.89997100830078,0.0023644869215786457,0.023000000044703484
vehicle.tesla.model3,vehicle2,6.109100818634033,3.16823954956604,1.0,0.0,0.0,6.126611233217995,6.126611232757568,-7.511128933401778e-05,-444.6301574707031,37.40000534057617,-0.00036621096660383046,0.023000000044703484
vehicle.audi.etron,vehicle3,5.488922595977783,4.0560373419381435,1.0,0.0,0.0,6.002482345069521,-6.00244665145874,0.020700223743915558,-299.8451232910156,5.402032375335693,179.99282836914062,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,5.533370018005371,4.154510435162376,1.0,0.0,0.0,8.225782629166941,-8.225751876831055,-0.02249273471534252,-317.23828125,12.704384803771973,-179.99998474121094,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,4.904547691345215,4.116384378297921,1.0,0.0,0.0,9.794344202390722,-9.793965339660645,-0.08614685386419296,-348.73211669921875,16.106063842773438,-179.77154541015625,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.11785216629505157,3.125971053171684,0.0,0.0,0.0,0.014545260402936182,0.014509488828480244,-0.001019477378576994,-384.499755859375,-8.49947738647461,89.99994659423828,0.023000000044703484
vehicle.audi.tt,vehicle7,0.11412268877029419,3.109743141723703,0.0,0.0,0.0,0.014364423152717994,0.014341901987791061,-0.0008040521643124521,-380.6999816894531,-7.399752616882324,89.99999237060547,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.166086196899414,2.2324330228285314,1.0,0.0,0.0,7.170967818329218,7.170967102050781,0.0032051238231360912,-424.89111328125,30.400243759155273,0.011585647240281105,0.023000000044703484
vehicle.audi.a2,vehicle1,1.5588454008102417,0.9640375074482562,0.6000000238418579,0.0,0.0,1.2040791505879338,1.2040656805038452,0.005695429164916277,-426.10662841796875,26.900001525878906,-0.0014343262882903218,0.023000000044703484
vehicle.tesla.model3,vehicle2,6.228188991546631,3.3114878966500343,1.0,0.0,0.0,5.177787781099481,5.177787780761719,-5.9141511883353814e-05,-444.48785400390625,37.40000534057617,-0.00036621096660383046,0.023000000044703484
vehicle.audi.etron,vehicle3,5.622486591339111,4.185354533790288,1.0,0.0,0.0,5.829247241429417,-5.829023361206055,0.05108870938420296,-299.97357177734375,5.401983737945557,179.99383544921875,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,5.714789390563965,4.285950591400818,1.0,0.0,0.0,7.974583311399945,-7.974583148956299,0.0016096088802441955,-317.3679504394531,12.70436954498291,-179.99977111816406,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,5.124195575714111,4.234240876768415,1.0,0.0,0.0,9.55155358535634,-9.55131721496582,-0.06719637662172318,-348.848388671875,16.105716705322266,-179.76866149902344,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.09727969765663147,3.1282084862221353,0.0,0.0,0.0,0.013565752424670731,0.0135282501578331,-0.0010080111678689718,-384.4997253417969,-8.499564170837402,89.99994659423828,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0988784208893776,3.112017345408579,0.0,0.0,0.0,0.013553241482780505,0.013531225733458996,-0.0007721948204562068,-380.6999816894531,-7.399783611297607,89.99999237060547,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.3300628662109375,2.3550244689896553,1.0,0.0,0.0,7.129566032112715,7.129565238952637,0.0033630006946623325,-424.76983642578125,30.4002685546875,0.012129382230341434,0.023000000044703484
vehicle.audi.a2,vehicle1,1.588229775428772,1.0005667923541175,0.6000000238418579,0.0,0.0,1.2776049120240667,1.2775918245315552,-0.005782829597592354,-426.0705871582031,26.89997100830078,0.0022779577411711216,0.023000000044703484
vehicle.tesla.model3,vehicle2,6.3868184089660645,3.458384720341767,1.0,0.0,0.0,6.896951676173684,6.896951675415039,-0.00010229695908492431,-444.3421325683594,37.40000534057617,-0.00039672848652116954,0.023000000044703484
vehicle.audi.etron,vehicle3,5.707685470581055,4.3166312998688054,1.0,0.0,0.0,3.707068233709558,-3.7065794467926025,0.0601971261203289,-300.1043395996094,5.401912689208984,179.99295043945312,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,5.891909122467041,4.421464501480949,1.0,0.0,0.0,7.7572743793306245,-7.757248878479004,0.019890539348125458,-317.5017395019531,12.70433235168457,-179.9996337890625,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,5.336141586303711,4.3569721334919445,1.0,0.0,0.0,9.214857929723175,-9.214608192443848,-0.06784190982580185,-348.9696044921875,16.105304718017578,-179.76718139648438,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.07901524752378464,3.1300258369187146,0.0,0.0,0.0,0.012299826407988428,0.012262946926057339,-0.0009517680155113339,-384.4996643066406,-8.499639511108398,89.99999237060547,0.023000000044703484
vehicle.audi.tt,vehicle7,0.08525333553552628,3.1139781721297073,0.0,0.0,0.0,0.012518571131795355,0.012497802264988422,-0.0007208063034340739,-380.699951171875,-7.399811267852783,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.494326114654541,2.4813939698723253,1.0,0.0,0.0,7.1419639119340745,7.141963005065918,0.0035991163458675146,-424.6447448730469,30.400291442871094,0.012715579941868782,0.023000000044703484
vehicle.audi.a2,vehicle1,1.6188465356826782,1.0378002627471872,0.6000000238418579,0.0,0.0,1.331198183256366,1.3311893939971924,0.004837397485971451,-426.0338439941406,26.899999618530273,-0.0013427732046693563,0.023000000044703484
vehicle.tesla.model3,vehicle2,6.521924018859863,3.6083889730670964,1.0,0.0,0.0,5.874177456453896,5.8741774559021,-8.051527402130887e-05,-444.1932373046875,37.40000534057617,-0.00039672848652116954,0.023000000044703484
vehicle.audi.etron,vehicle3,5.799089431762695,4.450010357058587,1.0,0.0,0.0,3.962773047516316,-3.9623301029205322,0.05924847349524498,-300.2368469238281,5.401827812194824,179.99327087402344,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,6.065293312072754,4.560966247929762,1.0,0.0,0.0,7.569262404093971,-7.569188594818115,0.033426906913518906,-317.6395568847656,12.704279899597168,-179.99940490722656,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,5.541610240936279,4.484429169281208,1.0,0.0,0.0,8.9317662629465,-8.9316987991333,-0.034715089946985245,-349.0956115722656,16.104827880859375,-179.7660675048828,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0630602166056633,3.1314762219034638,0.0,0.0,0.0,0.01090678484070885,0.010872011072933674,-0.0008702475461177528,-384.4996337890625,-8.49970531463623,89.9999771118164,0.023000000044703484
vehicle.audi.tt,vehicle7,0.07319064438343048,3.115661556953798,0.0,0.0,0.0,0.011372999470678179,0.011353976093232632,-0.0006575285806320608,-380.6999206542969,-7.399837017059326,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.6469268798828125,2.6112732883620673,1.0,0.0,0.0,6.634857947661699,6.634857177734375,0.003196359844878316,-424.51605224609375,30.40032196044922,0.01320758368819952,0.023000000044703484
vehicle.audi.a2,vehicle1,1.6503251791000366,1.0757577419402633,0.6000000238418579,0.0,0.0,1.3686763916280613,1.368667721748352,-0.004871595650911331,-425.99639892578125,26.89997100830078,0.0021632241550832987,0.023000000044703484
vehicle.tesla.model3,vehicle2,6.693835258483887,3.7623471843114635,1.0,0.0,0.0,7.474422455813189,7.474422454833984,-0.00012098746810806915,-444.04058837890625,37.40000534057617,-0.00042724606464616954,0.023000000044703484
vehicle.audi.etron,vehicle3,5.891595840454102,4.585517061652406,1.0,0.0,0.0,4.001212237186348,-4.000622272491455,0.06870807707309723,-300.3715515136719,5.401731491088867,179.9939422607422,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,6.235392093658447,4.70438026636265,1.0,0.0,0.0,7.40623451960872,-7.4061102867126465,0.04289732500910759,-317.78131103515625,12.704215049743652,-179.99925231933594,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,5.742084980010986,4.616497124078152,1.0,0.0,0.0,8.714379748118297,-8.714365005493164,-0.016029518097639084,-349.2262878417969,16.104291915893555,-179.7667999267578,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.049339525401592255,3.132611030989906,0.0,0.0,0.0,0.009545170449165339,0.00951340887695551,-0.0007780298474244773,-384.4996032714844,-8.499761581420898,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.06260104477405548,3.1171013809863997,0.0,0.0,0.0,0.010235738604760358,0.010218744166195393,-0.0005895866779610515,-380.6998596191406,-7.3998589515686035,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.741735935211182,2.7433332151286,1.0,0.0,0.0,4.122154589605917,4.122153282165527,0.003283129772171378,-424.3844909667969,30.400352478027344,0.013919210061430931,0.023000000044703484
vehicle.audi.a2,vehicle1,1.6823797225952148,1.1144524756351615,0.6000000238418579,0.0,0.0,1.393718316189259,1.393712043762207,0.004181381780654192,-425.95819091796875,26.899999618530273,-0.0011901857797056437,0.023000000044703484
vehicle.tesla.model3,vehicle2,6.841682434082031,3.9197058806011973,1.0,0.0,0.0,6.428158760764153,6.428158760070801,-9.441377187613398e-05,-443.8843688964844,37.40000534057617,-0.00042724609375,0.023000000044703484
vehicle.audi.etron,vehicle3,6.0064873695373535,4.723666271420276,1.0,0.0,0.0,4.969221841207191,-4.9686431884765625,0.07583253085613251,-300.5086364746094,5.401633262634277,179.99505615234375,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,6.402578353881836,4.8516395687881495,1.0,0.0,0.0,7.264757780134681,-7.264593124389648,0.04891156405210495,-317.9269714355469,12.704144477844238,-179.99913024902344,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,5.928405284881592,4.752850445895449,1.0,0.0,0.0,8.09929659520092,-8.099286079406738,-0.013051473535597324,-349.3613586425781,16.103759765625,-179.7635040283203,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.03771059960126877,3.133478374782421,0.0,0.0,0.0,0.008268416417791177,0.008240113966166973,-0.0006835436215624213,-384.4996032714844,-8.499808311462402,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.05336231738328934,3.1183287142886007,0.0,0.0,0.0,0.009101317384918555,0.009086251258850098,-0.0005234655691310763,-380.6998291015625,-7.399877548217773,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.815790176391602,2.877096389445593,1.0,0.0,0.0,3.219792246221173,3.2197909355163574,0.002905235392972827,-424.25152587890625,30.40038299560547,0.014300139620900154,0.023000000044703484
vehicle.audi.a2,vehicle1,1.7147785425186157,1.1538923821897462,0.6000000238418579,0.0,0.0,1.408681459211084,1.4086754322052002,-0.004120707046240568,-425.91925048828125,26.89997100830078,0.0020320394542068243,0.023000000044703484
vehicle.tesla.model3,vehicle2,7.024925231933594,4.081279161249709,1.0,0.0,0.0,7.967057229285223,7.967057228088379,-0.00013809656957164407,-443.72418212890625,37.40000534057617,-0.000457763671875,0.023000000044703484
vehicle.audi.etron,vehicle3,6.113525390625,4.864277355677947,1.0,0.0,0.0,4.6259365765924025,-4.625257968902588,0.07923340052366257,-300.64825439453125,5.4015350341796875,179.99560546875,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,6.567162990570068,5.002684317864836,1.0,0.0,0.0,7.14169666396341,-7.141507148742676,0.05202772840857506,-318.0764465332031,12.704069137573242,-179.99899291992188,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,6.066460132598877,4.892379029216415,1.0,0.0,0.0,6.001285565515737,-6.001285552978516,-0.00038791607948951423,-349.5001220703125,16.103116989135742,-179.77052307128906,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.028002627193927765,3.134122435209133,0.0,0.0,0.0,0.007102598151544688,0.007077930029481649,-0.0005914448411203921,-384.49957275390625,-8.499847412109375,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.04535076022148132,3.119371781775722,0.0,0.0,0.0,0.008085159447447664,0.008071868680417538,-0.00046339971595443785,-380.6997985839844,-7.399893760681152,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.893146991729736,3.012638770518821,1.0,0.0,0.0,3.363299591247724,3.363298177719116,0.0030835431534796953,-424.11669921875,30.40041160583496,0.014698881655931473,0.023000000044703484
vehicle.audi.a2,vehicle1,1.7473450899124146,1.1940813193358442,0.6000000238418579,0.0,0.0,1.4159724671139662,1.4159679412841797,0.0035800670739263296,-425.8794860839844,26.89999771118164,-0.0010375975398346782,0.023000000044703484
vehicle.tesla.model3,vehicle2,7.187344074249268,4.2465880752787415,1.0,0.0,0.0,7.061688900848724,7.0616888999938965,-0.00010987739369738847,-443.5601501464844,37.40000534057617,-0.00045776370097883046,0.023000000044703484
vehicle.audi.etron,vehicle3,6.242091178894043,5.007845453071553,1.0,0.0,0.0,5.563004574600179,-5.5624918937683105,0.07552369683980942,-300.7906188964844,5.4014387130737305,179.99551391601562,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,6.729408264160156,5.157460708241348,1.0,0.0,0.0,7.034374358698544,-7.034177303314209,0.05265248194336891,-318.2297058105469,12.703996658325195,-179.9989013671875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,6.21549129486084,5.0353353292760685,1.0,0.0,0.0,6.479015544072295,-6.4790143966674805,0.003855918301269412,-349.6420593261719,16.10258674621582,-179.76307678222656,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.020021798089146614,3.134582936566078,0.0,0.0,0.0,0.006076003531979381,0.006054864730685949,-0.0005063911667093635,-384.49957275390625,-8.499878883361816,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.03844039514660835,3.1202559108658123,0.0,0.0,0.0,0.007156453225251445,0.007144934497773647,-0.000405874103307724,-380.69976806640625,-7.39990758895874,89.99999237060547,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,6.008284091949463,3.15082930490225,1.0,0.0,0.0,5.006003244385275,5.006002426147461,0.002862202236428857,-423.9795227050781,30.40045166015625,0.015133637003600597,0.023000000044703484
vehicle.audi.a2,vehicle1,1.7799385786056519,1.2350199067233436,0.6000000238418579,0.0,0.0,1.4171382370725856,1.4171340465545654,-0.003446312388405204,-425.8390197753906,26.89997100830078,0.0018878126284107566,0.023000000044703484
vehicle.tesla.model3,vehicle2,7.379942417144775,4.4163267512029805,1.0,0.0,0.0,8.373861314195391,8.373861312866211,-0.0001492003066232428,-443.3918762207031,37.40000534057617,-0.00048828116268850863,0.023000000044703484
vehicle.audi.etron,vehicle3,6.359466075897217,5.1541131731014795,1.0,0.0,0.0,5.079326159374107,-5.078834056854248,0.07070259004831314,-300.935791015625,5.401350021362305,179.99574279785156,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,6.889549255371094,5.31592034142287,1.0,0.0,0.0,6.940762825474013,-6.940572261810303,0.05143226683139801,-318.3866882324219,12.703924179077148,-179.99884033203125,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,6.366221904754639,5.1817584333700175,1.0,0.0,0.0,6.553297735302187,-6.553297519683838,-0.0016810777597129345,-349.78741455078125,16.101903915405273,-179.77102661132812,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.013568618334829807,3.134895014788386,0.0,0.0,0.0,0.005170403342505768,0.005152620375156403,-0.0004284553579054773,-384.49951171875,-8.499903678894043,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0325002521276474,3.121003416666201,0.0,0.0,0.0,0.006303959981595522,0.006293973885476589,-0.00035468884743750095,-380.69970703125,-7.399919033050537,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.973830699920654,3.288227411267476,1.0,0.0,0.0,1.4979947066503974,-1.497994303703308,0.0010987379355356097,-423.8421630859375,30.400487899780273,0.015403470024466515,0.023000000044703484
vehicle.audi.a2,vehicle1,1.8124557733535767,1.276706389591499,0.6000000238418579,0.0,0.0,1.4138097621759111,1.4138065576553345,0.0030101751908659935,-425.7977294921875,26.899993896484375,-0.0008850097074173391,0.023000000044703484
vehicle.tesla.model3,vehicle2,7.552187919616699,4.590027073691774,1.0,0.0,0.0,7.488934518100308,7.488934516906738,-0.00013370536908041686,-443.2194519042969,37.40000534057617,-0.00048828122089616954,0.023000000044703484
vehicle.audi.etron,vehicle3,6.49785852432251,5.303563919451374,1.0,0.0,0.0,5.997557499408305,-5.997180938720703,0.06720674782991409,-301.0840148925781,5.401272296905518,179.99636840820312,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,7.047791004180908,5.478019534834091,1.0,0.0,0.0,6.858708753699754,-6.858535289764404,0.048779577016830444,-318.54736328125,12.703855514526367,-179.99876403808594,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,6.52541971206665,5.3318430870392595,1.0,0.0,0.0,6.921789647787159,-6.921788692474365,-0.0036366120912134647,-349.9364013671875,16.101335525512695,-179.764404296875,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.00844810251146555,3.1350893211465274,0.0,0.0,0.0,0.004383243781584868,0.00436845188960433,-0.00035979735548608005,-384.49951171875,-8.499926567077637,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.02741612307727337,3.1216339874982038,0.0,0.0,0.0,0.0055564667604009075,0.00554790860041976,-0.00030827426235191524,-380.69970703125,-7.399929523468018,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,5.988293170928955,3.4259581544665396,1.0,0.0,0.0,0.6288049189188241,0.6288030743598938,0.0015230666613206267,-423.7047424316406,30.400524139404297,0.015587277710437775,0.023000000044703484
vehicle.audi.a2,vehicle1,1.8448163270950317,1.3191371651971544,0.6000000238418579,0.0,0.0,1.4069989717561253,1.4069961309432983,-0.0028273721691221,-425.7556457519531,26.899972915649414,0.0017295832512900233,0.023000000044703484
vehicle.tesla.model3,vehicle2,7.731047630310059,4.76784116953451,1.0,0.0,0.0,7.776508809794954,7.776508808135986,-0.00016062989016063511,-443.0429992675781,37.40000534057617,-0.000518798828125,0.023000000044703484
vehicle.audi.etron,vehicle3,6.622804164886475,5.4558884155398255,1.0,0.0,0.0,5.417629580181001,-5.4172844886779785,0.06114766374230385,-301.2352294921875,5.401203632354736,179.9966278076172,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,7.2042646408081055,5.643717621894734,1.0,0.0,0.0,6.784775359808961,-6.78462553024292,0.045089881867170334,-318.7116394042969,12.703794479370117,-179.9987030029297,0.023000000044703484
